Epoch 1: train loss 0.016698697581887245, accuracy 0.943579766536965
Epoch 2: train loss 0.004504850134253502, accuracy 0.9795719844357976
Epoch 3: train loss 0.0023458602372556925, accuracy 0.9912451361867705
Epoch 4: train loss 0.0014664334012195468, accuracy 0.995136186770428
Epoch 5: train loss 0.0012375985970720649, accuracy 0.9931906614785992
Epoch 6: train loss 0.0018339302623644471, accuracy 0.9912451361867705
Epoch 7: train loss 0.0011678974842652678, accuracy 0.995136186770428
Epoch 8: train loss 0.0008188847568817437, accuracy 0.995136186770428
Epoch 9: train loss 0.0006388910114765167, accuracy 0.9990272373540856
Epoch 10: train loss 0.0005448013544082642, accuracy 0.9970817120622568
Epoch 1: train loss 0.002825322560966015, accuracy 0.9873540856031129
Epoch 2: train loss 0.0014314028667286038, accuracy 0.9931906614785992
Epoch 3: train loss 0.0021502082236111164, accuracy 0.9883268482490273
Epoch 4: train loss 0.0012791261542588472, accuracy 0.9922178988326849
Epoch 5: train loss 0.0006230386206880212, accuracy 0.9990272373540856
Epoch 6: train loss 0.001022201031446457, accuracy 0.995136186770428
Epoch 7: train loss 0.0006111232796683908, accuracy 0.9961089494163424
Epoch 8: train loss 0.00047793370322324336, accuracy 0.9980544747081712
Epoch 9: train loss 0.0017130018677562475, accuracy 0.9941634241245136
Epoch 10: train loss 0.00024366735306102782, accuracy 1.0
Epoch 1: train loss 0.00352499820291996, accuracy 0.9863813229571985
Epoch 2: train loss 0.009676958434283733, accuracy 0.9659533073929961
Epoch 3: train loss 0.003990518860518932, accuracy 0.9844357976653697
Epoch 4: train loss 0.001915186527185142, accuracy 0.9892996108949417
Epoch 5: train loss 0.0015482899034395814, accuracy 0.9902723735408561
Epoch 6: train loss 0.001031201216392219, accuracy 0.9961089494163424
Epoch 7: train loss 0.0013923931401222944, accuracy 0.9902723735408561
Epoch 8: train loss 0.0005821323720738292, accuracy 0.9980544747081712
Epoch 9: train loss 0.0008913060300983489, accuracy 0.9941634241245136
Epoch 10: train loss 0.002520036417990923, accuracy 0.9961089494163424
Epoch 1: train loss 0.0028685168363153934, accuracy 0.9824902723735408
Epoch 2: train loss 0.0007710844511166215, accuracy 0.9970817120622568
Epoch 3: train loss 0.0005710283294320107, accuracy 0.9970817120622568
Epoch 4: train loss 0.0025809993967413902, accuracy 0.9980544747081712
Epoch 5: train loss 0.004985195118933916, accuracy 0.9747081712062257
Epoch 6: train loss 0.002137168776243925, accuracy 0.9902723735408561
Epoch 7: train loss 0.0020611260551959276, accuracy 0.9863813229571985
Epoch 8: train loss 0.0008413246250711381, accuracy 0.9961089494163424
Epoch 9: train loss 0.0004666796012315899, accuracy 0.9980544747081712
Epoch 10: train loss 0.0012023575836792588, accuracy 0.995136186770428
Epoch 1: train loss 0.0008656486170366406, accuracy 0.995136186770428
Epoch 2: train loss 0.001047229510731995, accuracy 0.995136186770428
Epoch 3: train loss 0.000693014299031347, accuracy 0.9961089494163424
Epoch 4: train loss 0.0059280721470713615, accuracy 0.9737354085603113
Epoch 5: train loss 0.0013188947923481464, accuracy 0.9931906614785992
Epoch 6: train loss 0.0008152765221893787, accuracy 0.9970817120622568
Epoch 7: train loss 0.0007192911580204964, accuracy 0.995136186770428
Epoch 8: train loss 0.000599799444898963, accuracy 0.9970817120622568
Epoch 9: train loss 0.0011460102396085858, accuracy 0.9941634241245136
Epoch 10: train loss 0.0014286946970969439, accuracy 0.9892996108949417
Epoch 1: train loss 0.00137731758877635, accuracy 0.9892996108949417
Epoch 2: train loss 0.0007922021322883666, accuracy 0.995136186770428
Epoch 3: train loss 0.0006304107955656946, accuracy 0.9980544747081712
Epoch 4: train loss 0.002591856522485614, accuracy 0.9980544747081712
Epoch 5: train loss 0.005411285441368818, accuracy 0.9766536964980544
Epoch 6: train loss 0.002683467697352171, accuracy 0.9873540856031129
Epoch 7: train loss 0.0015809134347364306, accuracy 0.9902723735408561
Epoch 8: train loss 0.0011827124981209636, accuracy 0.9970817120622568
Epoch 9: train loss 0.002314706100150943, accuracy 0.9902723735408561
Epoch 10: train loss 0.000962336256634444, accuracy 0.9970817120622568
Epoch 1: train loss 0.003017452545464039, accuracy 0.9902723735408561
Epoch 2: train loss 0.0031516333110630512, accuracy 0.9815175097276264
Epoch 3: train loss 0.0013492342550307512, accuracy 0.9931906614785992
Epoch 4: train loss 0.0012991465628147125, accuracy 0.9931906614785992
Epoch 5: train loss 0.0005236780853010714, accuracy 0.9990272373540856
Epoch 6: train loss 0.000674072653055191, accuracy 0.9970817120622568
Epoch 7: train loss 0.00022975388856139034, accuracy 1.0
Epoch 8: train loss 0.00033750280272215605, accuracy 0.9990272373540856
Epoch 9: train loss 0.0005934496293775737, accuracy 0.9961089494163424
Epoch 10: train loss 0.0003042010066565126, accuracy 0.9980544747081712
Epoch 1: train loss 0.0004401213373057544, accuracy 0.9970817120622568
Epoch 2: train loss 0.00024105048214551061, accuracy 0.9980544747081712
Epoch 3: train loss 0.0002307589747942984, accuracy 0.9990272373540856
Epoch 4: train loss 0.0009453644743189216, accuracy 0.9990272373540856
Epoch 5: train loss 0.003825798165053129, accuracy 0.9922178988326849
Epoch 6: train loss 0.0011363448575139046, accuracy 0.9941634241245136
Epoch 7: train loss 0.00026517396327108145, accuracy 0.9990272373540856
Epoch 8: train loss 0.0001684017333900556, accuracy 0.9980544747081712
Epoch 9: train loss 0.00011041559628210962, accuracy 1.0
Epoch 10: train loss 0.00010651775664882734, accuracy 1.0
Epoch 1: train loss 0.000989745371043682, accuracy 0.9931906614785992
Epoch 2: train loss 0.000291335309157148, accuracy 0.9980544747081712
Epoch 3: train loss 0.0003008599451277405, accuracy 0.9980544747081712
Epoch 4: train loss 0.00010218811803497374, accuracy 1.0
Epoch 5: train loss 5.7631612435216084e-05, accuracy 1.0
Epoch 6: train loss 6.30973736406304e-05, accuracy 1.0
Epoch 7: train loss 0.0027635779697448015, accuracy 0.9961089494163424
Epoch 8: train loss 0.0027696809265762568, accuracy 0.9834630350194552
Epoch 9: train loss 0.0007556858472526073, accuracy 0.9941634241245136
Epoch 10: train loss 0.001008247840218246, accuracy 0.9922178988326849
Epoch 1: train loss 0.0010505993850529194, accuracy 0.9941634241245136
Epoch 2: train loss 0.0001791722752386704, accuracy 0.9990272373540856
Epoch 3: train loss 0.0012857384281232953, accuracy 0.9980544747081712
Epoch 4: train loss 0.0008837254717946053, accuracy 0.995136186770428
Epoch 5: train loss 0.0003195108729414642, accuracy 0.9990272373540856
Epoch 6: train loss 0.00033108380739577115, accuracy 1.0
Epoch 7: train loss 0.00039130207733251154, accuracy 0.9980544747081712
Epoch 8: train loss 0.00016221919213421643, accuracy 1.0
Epoch 9: train loss 0.0001827542728278786, accuracy 1.0
Epoch 10: train loss 0.0010629650205373764, accuracy 0.9941634241245136
Epoch 1: train loss 0.00033103645546361804, accuracy 0.9980544747081712
Epoch 2: train loss 6.324043351924047e-05, accuracy 1.0
Epoch 3: train loss 0.0002877362130675465, accuracy 0.9980544747081712
Epoch 4: train loss 0.00013085611863061786, accuracy 1.0
Epoch 5: train loss 5.579879871220328e-05, accuracy 1.0
Epoch 6: train loss 4.823850395041518e-05, accuracy 1.0
Epoch 7: train loss 5.5505228374386206e-05, accuracy 1.0
Epoch 8: train loss 4.1568266169633716e-05, accuracy 1.0
Epoch 9: train loss 2.732063330768142e-05, accuracy 1.0
Epoch 10: train loss 4.634125070879236e-05, accuracy 1.0
Epoch 1: train loss 0.0006364706787280738, accuracy 0.9961089494163424
Epoch 2: train loss 0.0008214995614252985, accuracy 0.995136186770428
Epoch 3: train loss 0.0003649163118097931, accuracy 0.9980544747081712
Epoch 4: train loss 8.320804045069963e-05, accuracy 1.0
Epoch 5: train loss 0.0007703854935243726, accuracy 0.9980544747081712
Epoch 6: train loss 0.0006340905092656612, accuracy 0.9970817120622568
Epoch 7: train loss 0.0015366919105872512, accuracy 0.9980544747081712
Epoch 8: train loss 0.007325221784412861, accuracy 0.9854085603112841
Epoch 9: train loss 0.0027890305500477552, accuracy 0.9902723735408561
Epoch 10: train loss 0.001656331354752183, accuracy 0.9922178988326849
Epoch 1: train loss 0.0002739577612373978, accuracy 0.9990272373540856
Epoch 2: train loss 0.002615798031911254, accuracy 0.9970817120622568
Epoch 3: train loss 0.0013251837808638811, accuracy 0.9922178988326849
Epoch 4: train loss 0.00020504955318756402, accuracy 1.0
Epoch 5: train loss 0.0003920224844478071, accuracy 0.9990272373540856
Epoch 6: train loss 0.000506666605360806, accuracy 0.9970817120622568
Epoch 7: train loss 0.0004528482386376709, accuracy 0.995136186770428
Epoch 8: train loss 0.0022013047710061073, accuracy 0.9970817120622568
Epoch 9: train loss 0.0007150103338062763, accuracy 0.9970817120622568
Epoch 10: train loss 0.0006065445486456156, accuracy 0.9961089494163424
Epoch 1: train loss 0.0004442629578988999, accuracy 0.9970817120622568
Epoch 2: train loss 8.318770414916798e-05, accuracy 1.0
Epoch 3: train loss 0.00017993176879826933, accuracy 0.9990272373540856
Epoch 4: train loss 0.00013391321408562362, accuracy 1.0
Epoch 5: train loss 7.683628791710362e-05, accuracy 1.0
Epoch 6: train loss 0.00012124868226237595, accuracy 0.9990272373540856
Epoch 7: train loss 2.9330367397051305e-05, accuracy 1.0
Epoch 8: train loss 0.0003496720746625215, accuracy 0.9980544747081712
Epoch 9: train loss 0.0001525846600998193, accuracy 0.9990272373540856
Epoch 10: train loss 6.440280412789434e-05, accuracy 1.0
Epoch 1: train loss 0.00022824684856459498, accuracy 0.9980544747081712
Epoch 2: train loss 8.526339661329985e-05, accuracy 1.0
Epoch 3: train loss 0.0002935594820883125, accuracy 0.9980544747081712
Epoch 4: train loss 0.0019169555744156241, accuracy 0.9970817120622568
Epoch 5: train loss 0.0010703738080337644, accuracy 0.9941634241245136
Epoch 6: train loss 0.0006017019040882587, accuracy 0.9961089494163424
Epoch 7: train loss 0.0002125224273186177, accuracy 1.0
Epoch 8: train loss 0.0008962270221672952, accuracy 0.9990272373540856
Epoch 9: train loss 0.001503588049672544, accuracy 0.9941634241245136
Epoch 10: train loss 0.0009844019077718258, accuracy 0.9970817120622568
Epoch 1: train loss 7.128190190996975e-05, accuracy 1.0
Epoch 2: train loss 0.00011541479761945084, accuracy 1.0
Epoch 3: train loss 3.806875247391872e-05, accuracy 1.0
Epoch 4: train loss 4.01977522415109e-05, accuracy 1.0
Epoch 5: train loss 2.8994483727728948e-05, accuracy 1.0
Epoch 6: train loss 6.432908412534744e-05, accuracy 1.0
Epoch 7: train loss 0.00013052478607278317, accuracy 0.9990272373540856
Epoch 8: train loss 8.080402039922774e-05, accuracy 1.0
Epoch 9: train loss 9.138608584180474e-05, accuracy 1.0
Epoch 10: train loss 2.803308416332584e-05, accuracy 1.0
Epoch 1: train loss 0.0005329491687007248, accuracy 0.9970817120622568
