Epoch 1: train loss 0.020161081105470657, accuracy 0.9062918340026773
Epoch 2: train loss 0.0033035888336598873, accuracy 0.9825970548862115
Epoch 3: train loss 0.002473588567227125, accuracy 0.9852744310575636
Epoch 4: train loss 0.0022671478800475597, accuracy 0.9872824631860776
Epoch 5: train loss 0.00225191842764616, accuracy 0.9892904953145917
Epoch 6: train loss 0.0015070558292791247, accuracy 0.9926372155287818
Epoch 7: train loss 0.0017161360010504723, accuracy 0.9906291834002677
Epoch 8: train loss 0.0012954006670042872, accuracy 0.9919678714859438
Epoch 9: train loss 0.0009358696988783777, accuracy 0.9959839357429718
Epoch 10: train loss 0.0009842708241194487, accuracy 0.9933065595716198
Epoch 1: train loss 0.002989097498357296, accuracy 0.9866131191432396
Epoch 2: train loss 0.0017441605450585485, accuracy 0.9912985274431058
Epoch 3: train loss 0.002483812626451254, accuracy 0.9846050870147256
Epoch 4: train loss 0.0010330619988963008, accuracy 0.9933065595716198
Epoch 5: train loss 0.001143917441368103, accuracy 0.9966532797858099
Epoch 6: train loss 0.0012375145452097058, accuracy 0.9919678714859438
Epoch 7: train loss 0.0009196598548442125, accuracy 0.9959839357429718
Epoch 8: train loss 0.000674656534101814, accuracy 0.9973226238286479
Epoch 9: train loss 0.0006251077284105122, accuracy 0.9973226238286479
Epoch 10: train loss 0.0009011005167849362, accuracy 0.9926372155287818
Epoch 1: train loss 0.0024128074292093515, accuracy 0.9879518072289156
Epoch 2: train loss 0.0010179094970226288, accuracy 0.9946452476572959
Epoch 3: train loss 0.0011677576694637537, accuracy 0.9926372155287818
Epoch 4: train loss 0.0010180218378081918, accuracy 0.9939759036144579
Epoch 5: train loss 0.0006431611836887896, accuracy 0.9966532797858099
Epoch 6: train loss 0.0009771545883268118, accuracy 0.9939759036144579
Epoch 7: train loss 0.0007239925325848162, accuracy 0.9966532797858099
Epoch 8: train loss 0.000754931359551847, accuracy 0.9953145917001339
Epoch 9: train loss 0.0004508763668127358, accuracy 0.998661311914324
Epoch 10: train loss 0.00018744099361356348, accuracy 0.999330655957162
Epoch 1: train loss 0.0013248763279989362, accuracy 0.9946452476572959
Epoch 2: train loss 0.001008510822430253, accuracy 0.9933065595716198
Epoch 3: train loss 0.0010324388276785612, accuracy 0.9946452476572959
Epoch 4: train loss 0.0004900143248960376, accuracy 0.9979919678714859
Epoch 5: train loss 0.0003745697904378176, accuracy 0.998661311914324
Epoch 6: train loss 0.0002849319716915488, accuracy 0.998661311914324
Epoch 7: train loss 0.0003675348707474768, accuracy 0.998661311914324
Epoch 8: train loss 0.00038403403596021235, accuracy 0.9973226238286479
Epoch 9: train loss 0.0005197751452215016, accuracy 0.9966532797858099
Epoch 10: train loss 0.0001806802611099556, accuracy 0.999330655957162
Epoch 1: train loss 0.0016087208641692996, accuracy 0.9919678714859438
Epoch 2: train loss 0.0006981829646974802, accuracy 0.9973226238286479
Epoch 3: train loss 0.0004840933543164283, accuracy 0.9973226238286479
Epoch 4: train loss 0.0002877270453609526, accuracy 0.998661311914324
Epoch 5: train loss 0.0002159549912903458, accuracy 0.998661311914324
Epoch 6: train loss 0.000266620161710307, accuracy 0.9979919678714859
Epoch 7: train loss 0.0004042750515509397, accuracy 0.998661311914324
Epoch 8: train loss 0.00024126959033310413, accuracy 0.998661311914324
Epoch 9: train loss 0.00019170295854564756, accuracy 0.998661311914324
Epoch 10: train loss 5.8588862884789705e-05, accuracy 1.0
Epoch 1: train loss 0.001008700462989509, accuracy 0.9933065595716198
Epoch 2: train loss 0.0009729214361868799, accuracy 0.9939759036144579
Epoch 3: train loss 0.0005205819616094232, accuracy 0.9973226238286479
Epoch 4: train loss 0.0007036183960735798, accuracy 0.9959839357429718
Epoch 5: train loss 0.00013705765013583004, accuracy 1.0
Epoch 6: train loss 9.20849633985199e-05, accuracy 1.0
Epoch 7: train loss 0.0001315290865022689, accuracy 0.999330655957162
Epoch 8: train loss 5.542379221878946e-05, accuracy 1.0
Epoch 9: train loss 3.9926348108565435e-05, accuracy 1.0
Epoch 10: train loss 3.336032386869192e-05, accuracy 1.0
Epoch 1: train loss 0.0008401547675020993, accuracy 0.9966532797858099
Epoch 2: train loss 0.0005035691428929567, accuracy 0.9979919678714859
Epoch 3: train loss 0.0006349769537337124, accuracy 0.9966532797858099
Epoch 4: train loss 0.00016764187603257596, accuracy 0.999330655957162
Epoch 5: train loss 9.012292139232159e-05, accuracy 1.0
