Epoch 1: train loss 0.2253209799528122, accuracy 0.9639705882352941
Epoch 2: train loss 0.21717612445354462, accuracy 0.9629901960784314
Epoch 3: train loss 0.23072198033332825, accuracy 0.9512254901960784
Epoch 4: train loss 0.24391329288482666, accuracy 0.9588235294117647
Epoch 5: train loss 0.2177537977695465, accuracy 0.9568627450980393
Epoch 6: train loss 0.22419312596321106, accuracy 0.9583333333333334
Epoch 7: train loss 0.21209995448589325, accuracy 0.9600490196078432
Epoch 8: train loss 0.23545531928539276, accuracy 0.9625
Epoch 9: train loss 0.21447858214378357, accuracy 0.9598039215686275
Epoch 10: train loss 0.21907036006450653, accuracy 0.9556372549019608
Epoch 1: train loss 0.21561482548713684, accuracy 0.9575980392156863
Epoch 2: train loss 0.215725377202034, accuracy 0.9622549019607843
Epoch 3: train loss 0.21420377492904663, accuracy 0.9544117647058824
Epoch 4: train loss 0.20780590176582336, accuracy 0.9583333333333334
Epoch 5: train loss 0.20004607737064362, accuracy 0.9659313725490196
Epoch 6: train loss 0.213060662150383, accuracy 0.9632352941176471
Epoch 7: train loss 0.20927630364894867, accuracy 0.9629901960784314
Epoch 8: train loss 0.2195873111486435, accuracy 0.9546568627450981
Epoch 9: train loss 0.21754436194896698, accuracy 0.9566176470588236
Epoch 10: train loss 0.21930474042892456, accuracy 0.9580882352941177
Epoch 1: train loss 0.17600886523723602, accuracy 0.9632352941176471
Epoch 2: train loss 0.16810837388038635, accuracy 0.9615196078431373
Epoch 3: train loss 0.21723149716854095, accuracy 0.950735294117647
Epoch 4: train loss 0.19982105493545532, accuracy 0.9612745098039216
Epoch 5: train loss 0.1675577163696289, accuracy 0.9568627450980393
Epoch 6: train loss 0.1761208027601242, accuracy 0.9556372549019608
Epoch 7: train loss 0.1859970986843109, accuracy 0.9607843137254902
Epoch 8: train loss 0.1724611520767212, accuracy 0.9524509803921568
Epoch 9: train loss 0.1869693547487259, accuracy 0.9622549019607843
Epoch 10: train loss 0.16902755200862885, accuracy 0.9590686274509804
Epoch 1: train loss 0.15441778302192688, accuracy 0.9590686274509804
Epoch 2: train loss 0.16299289464950562, accuracy 0.9622549019607843
Epoch 3: train loss 0.15788456797599792, accuracy 0.9580882352941177
Epoch 4: train loss 0.16424569487571716, accuracy 0.9622549019607843
Epoch 5: train loss 0.16084438562393188, accuracy 0.9615196078431373
Epoch 6: train loss 0.15976373851299286, accuracy 0.9598039215686275
Epoch 7: train loss 0.17063875496387482, accuracy 0.957843137254902
Epoch 8: train loss 0.1572270691394806, accuracy 0.9615196078431373
Epoch 9: train loss 0.16211508214473724, accuracy 0.9600490196078432
Epoch 10: train loss 0.15820591151714325, accuracy 0.9639705882352941
Epoch 1: train loss 0.13405510783195496, accuracy 0.9659313725490196
Epoch 2: train loss 0.14027516543865204, accuracy 0.9642156862745098
Epoch 3: train loss 0.156377911567688, accuracy 0.9580882352941177
Epoch 4: train loss 0.14493416249752045, accuracy 0.9625
Epoch 5: train loss 0.14408138394355774, accuracy 0.9651960784313726
Epoch 6: train loss 0.16999952495098114, accuracy 0.9590686274509804
Epoch 7: train loss 0.1619742214679718, accuracy 0.9595588235294118
Epoch 8: train loss 0.1385808140039444, accuracy 0.9659313725490196
Epoch 9: train loss 0.14523927867412567, accuracy 0.9659313725490196
Epoch 10: train loss 0.13816851377487183, accuracy 0.9600490196078432
Epoch 1: train loss 0.11411130428314209, accuracy 0.9666666666666667
Epoch 2: train loss 0.13817010819911957, accuracy 0.9612745098039216
Epoch 3: train loss 0.12854012846946716, accuracy 0.957843137254902
Epoch 4: train loss 0.12855224311351776, accuracy 0.9683823529411765
Epoch 5: train loss 0.11316543817520142, accuracy 0.9700980392156863
Epoch 6: train loss 0.12210693210363388, accuracy 0.9625
Epoch 7: train loss 0.12291024625301361, accuracy 0.9607843137254902
Epoch 8: train loss 0.11975420266389847, accuracy 0.9590686274509804
Epoch 9: train loss 0.1127752959728241, accuracy 0.9575980392156863
Epoch 10: train loss 0.11581864953041077, accuracy 0.9693627450980392
Epoch 1: train loss 0.12615646421909332, accuracy 0.9639705882352941
Epoch 2: train loss 0.11362362653017044, accuracy 0.9647058823529412
Epoch 3: train loss 0.12239210307598114, accuracy 0.966421568627451
Epoch 4: train loss 0.12661173939704895, accuracy 0.9595588235294118
Epoch 5: train loss 0.11406298726797104, accuracy 0.9651960784313726
Epoch 6: train loss 0.11576881259679794, accuracy 0.961764705882353
Epoch 7: train loss 0.11952027678489685, accuracy 0.961764705882353
Epoch 8: train loss 0.13191545009613037, accuracy 0.9615196078431373
Epoch 9: train loss 0.11493819952011108, accuracy 0.9705882352941176
Epoch 10: train loss 0.12038759887218475, accuracy 0.9669117647058824
Epoch 1: train loss 0.13864894211292267, accuracy 0.9629901960784314
Epoch 2: train loss 0.1177806630730629, accuracy 0.9583333333333334
Epoch 3: train loss 0.1283402442932129, accuracy 0.9654411764705882
Epoch 4: train loss 0.11164920777082443, accuracy 0.9654411764705882
Epoch 5: train loss 0.1215033233165741, accuracy 0.9659313725490196
Epoch 6: train loss 0.1238255724310875, accuracy 0.961764705882353
Epoch 7: train loss 0.11580795049667358, accuracy 0.9651960784313726
Epoch 8: train loss 0.13534975051879883, accuracy 0.9602941176470589
Epoch 9: train loss 0.12877245247364044, accuracy 0.9615196078431373
Epoch 10: train loss 0.15162032842636108, accuracy 0.9598039215686275
