Epoch 1: train loss 0.08185268938541412, accuracy 0.4897840046701693
Epoch 2: train loss 0.0761590301990509, accuracy 0.4985405720957385
Epoch 3: train loss 0.07445218414068222, accuracy 0.4985405720957385
Epoch 4: train loss 0.0742935761809349, accuracy 0.4985405720957385
Epoch 5: train loss 0.07378848642110825, accuracy 0.4985405720957385
Epoch 6: train loss 0.07492363452911377, accuracy 0.4985405720957385
Epoch 7: train loss 0.07347448170185089, accuracy 0.4985405720957385
Epoch 8: train loss 0.07335960865020752, accuracy 0.4985405720957385
Epoch 9: train loss 0.07322944700717926, accuracy 0.4985405720957385
Epoch 10: train loss 0.07441293448209763, accuracy 0.4985405720957385
Epoch 1: train loss 0.00358283962123096, accuracy 0.9836544074722708
Epoch 2: train loss 0.0022150781005620956, accuracy 0.9859894921190894
Epoch 3: train loss 0.0023997940588742495, accuracy 0.9871570344424986
Epoch 4: train loss 0.0015419498085975647, accuracy 0.9906596614127262
Epoch 5: train loss 0.0014773312723264098, accuracy 0.9929947460595446
Epoch 6: train loss 0.0009258056525141001, accuracy 0.9935785172212492
Epoch 7: train loss 0.0009847248438745737, accuracy 0.9935785172212492
Epoch 8: train loss 0.0008669458329677582, accuracy 0.9953298307063632
Epoch 9: train loss 0.000626427005045116, accuracy 0.997081144191477
Epoch 10: train loss 0.0004918267368339002, accuracy 0.997081144191477
Epoch 1: train loss 0.002298057544976473, accuracy 0.9877408056042032
Epoch 2: train loss 0.001333241118118167, accuracy 0.9912434325744308
Epoch 3: train loss 0.001360705471597612, accuracy 0.99241097489784
Epoch 4: train loss 0.0009075833950191736, accuracy 0.9941622883829538
Epoch 5: train loss 0.0007971279555931687, accuracy 0.9959136018680678
Epoch 6: train loss 0.0005272648413665593, accuracy 0.9964973730297724
Epoch 7: train loss 0.0007573831826448441, accuracy 0.9964973730297724
Epoch 8: train loss 0.00048599610454402864, accuracy 0.9976649153531816
Epoch 9: train loss 0.0004888910334557295, accuracy 0.9976649153531816
Epoch 10: train loss 0.0001330871309619397, accuracy 1.0
Epoch 1: train loss 0.0016510076820850372, accuracy 0.9900758902510216
Epoch 2: train loss 0.0010106819681823254, accuracy 0.9947460595446584
Epoch 3: train loss 0.0009285500273108482, accuracy 0.9935785172212492
Epoch 4: train loss 0.0004572900361381471, accuracy 0.9976649153531816
