Epoch 1: train loss 0.023580238223075867, accuracy 0.8807947019867549
Epoch 2: train loss 0.0037529582623392344, accuracy 0.9784768211920529
Epoch 3: train loss 0.0027184803038835526, accuracy 0.9850993377483444
Epoch 4: train loss 0.0023014007601886988, accuracy 0.9826158940397351
Epoch 5: train loss 0.0021612599957734346, accuracy 0.9850993377483444
Epoch 6: train loss 0.0017539059044793248, accuracy 0.9884105960264901
Epoch 7: train loss 0.0008170831715688109, accuracy 0.9933774834437086
Epoch 8: train loss 0.001577894203364849, accuracy 0.9908940397350994
Epoch 9: train loss 0.0014162808656692505, accuracy 0.9933774834437086
Epoch 10: train loss 0.001041419804096222, accuracy 0.9925496688741722
Epoch 1: train loss 0.0027354496996849775, accuracy 0.984271523178808
Epoch 2: train loss 0.0017775178421288729, accuracy 0.9859271523178808
Epoch 3: train loss 0.0026461377274245024, accuracy 0.9867549668874173
Epoch 4: train loss 0.0013961801305413246, accuracy 0.9942052980132451
Epoch 5: train loss 0.001204930362291634, accuracy 0.9942052980132451
Epoch 6: train loss 0.0011509594041854143, accuracy 0.9933774834437086
Epoch 7: train loss 0.000523408583831042, accuracy 0.9975165562913907
Epoch 8: train loss 0.0002746881218627095, accuracy 0.9991721854304636
Epoch 9: train loss 0.0002629951050039381, accuracy 0.9991721854304636
Epoch 10: train loss 0.00014216091949492693, accuracy 1.0
Epoch 1: train loss 0.002987449988722801, accuracy 0.9834437086092715
Epoch 2: train loss 0.001119543332606554, accuracy 0.9942052980132451
Epoch 3: train loss 0.0008515830850228667, accuracy 0.9942052980132451
Epoch 4: train loss 0.001116827130317688, accuracy 0.9933774834437086
Epoch 5: train loss 0.00027428727480582893, accuracy 0.9991721854304636
Epoch 6: train loss 0.00018451776122674346, accuracy 0.9991721854304636
Epoch 7: train loss 0.00011273823474766687, accuracy 1.0
Epoch 8: train loss 7.681282295379788e-05, accuracy 1.0
Epoch 9: train loss 6.412452785298228e-05, accuracy 1.0
Epoch 10: train loss 5.534225783776492e-05, accuracy 1.0
Epoch 1: train loss 0.0016577814240008593, accuracy 0.9900662251655629
Epoch 2: train loss 0.0008320493507198989, accuracy 0.9958609271523179
Epoch 3: train loss 0.000582106236834079, accuracy 0.9975165562913907
Epoch 4: train loss 0.00014436033961828798, accuracy 1.0
Epoch 5: train loss 8.437049109488726e-05, accuracy 1.0
Epoch 6: train loss 6.355235382216051e-05, accuracy 1.0
Epoch 7: train loss 4.7864716179901734e-05, accuracy 1.0
Epoch 8: train loss 5.104314914206043e-05, accuracy 1.0
Epoch 9: train loss 3.94056442019064e-05, accuracy 1.0
Epoch 10: train loss 3.275366179877892e-05, accuracy 1.0
Epoch 1: train loss 0.0016620567766949534, accuracy 0.9884105960264901
Epoch 2: train loss 0.000338175828801468, accuracy 0.9975165562913907
Epoch 3: train loss 0.0002959405246656388, accuracy 0.9975165562913907
