Epoch 1: train loss 0.012656082399189472, accuracy 0.9572139303482587
Epoch 2: train loss 0.004074587021023035, accuracy 0.981094527363184
Epoch 3: train loss 0.0026928277220577, accuracy 0.9850746268656716
Epoch 4: train loss 0.001342116971500218, accuracy 0.9960199004975124
Epoch 5: train loss 0.002239650348201394, accuracy 0.9880597014925373
Epoch 6: train loss 0.0023832451552152634, accuracy 0.9860696517412936
Epoch 7: train loss 0.0015587310772389174, accuracy 0.9920398009950249
Epoch 8: train loss 0.0006366923335008323, accuracy 0.9990049751243781
Epoch 9: train loss 0.00035480939550325274, accuracy 0.9990049751243781
Epoch 10: train loss 0.000832185847684741, accuracy 0.9950248756218906
Epoch 1: train loss 0.003658044384792447, accuracy 0.981094527363184
Epoch 2: train loss 0.0017433580942451954, accuracy 0.9930348258706467
Epoch 3: train loss 0.0015322195831686258, accuracy 0.9890547263681592
Epoch 4: train loss 0.000930907903239131, accuracy 0.9950248756218906
Epoch 5: train loss 0.0013514511520043015, accuracy 0.9960199004975124
Epoch 6: train loss 0.0013835320714861155, accuracy 0.9960199004975124
Epoch 7: train loss 0.0008859347435645759, accuracy 0.9940298507462687
Epoch 8: train loss 0.0003595869056880474, accuracy 1.0
Epoch 9: train loss 0.0005781877553090453, accuracy 0.9980099502487563
Epoch 10: train loss 0.0003568496904335916, accuracy 0.9990049751243781
Epoch 1: train loss 0.001504746382124722, accuracy 0.9900497512437811
Epoch 2: train loss 0.0013030135305598378, accuracy 0.9930348258706467
Epoch 3: train loss 0.0007274630479514599, accuracy 0.9960199004975124
Epoch 4: train loss 0.001062316820025444, accuracy 0.9970149253731343
Epoch 5: train loss 0.0004141635145060718, accuracy 0.9970149253731343
Epoch 6: train loss 0.000562177156098187, accuracy 0.9970149253731343
Epoch 7: train loss 0.00026702319155447185, accuracy 0.9990049751243781
Epoch 8: train loss 0.00020247441716492176, accuracy 0.9990049751243781
Epoch 9: train loss 9.870262874756008e-05, accuracy 1.0
Epoch 10: train loss 0.0003528628731146455, accuracy 0.9980099502487563
Epoch 1: train loss 0.003107827389612794, accuracy 0.9870646766169154
Epoch 2: train loss 0.0010632005287334323, accuracy 0.9980099502487563
Epoch 3: train loss 0.0007355590350925922, accuracy 0.9970149253731343
Epoch 4: train loss 0.00023134617367759347, accuracy 0.9990049751243781
Epoch 5: train loss 0.0002680763718672097, accuracy 1.0
Epoch 6: train loss 0.0003344381111674011, accuracy 0.9990049751243781
Epoch 7: train loss 0.00011094449291704223, accuracy 1.0
Epoch 8: train loss 0.00011529435869306326, accuracy 1.0
Epoch 9: train loss 0.0001257554831681773, accuracy 1.0
Epoch 10: train loss 0.0001285833859583363, accuracy 1.0
Epoch 1: train loss 0.0005330278654582798, accuracy 0.9960199004975124
Epoch 2: train loss 0.0008091460913419724, accuracy 0.9970149253731343
Epoch 3: train loss 0.00024218499311245978, accuracy 0.9980099502487563
Epoch 4: train loss 0.00011844488471979275, accuracy 1.0
Epoch 5: train loss 0.00043522127089090645, accuracy 0.9960199004975124
Epoch 6: train loss 0.00024385080905631185, accuracy 0.9990049751243781
Epoch 7: train loss 0.0003873543464578688, accuracy 0.9980099502487563
Epoch 8: train loss 8.75171972438693e-05, accuracy 1.0
Epoch 9: train loss 6.326103903120384e-05, accuracy 1.0
Epoch 10: train loss 0.0007243858417496085, accuracy 0.9980099502487563
Epoch 1: train loss 0.0005726991803385317, accuracy 0.9960199004975124
Epoch 2: train loss 0.0005542515427805483, accuracy 0.9980099502487563
Epoch 3: train loss 0.0003192195435985923, accuracy 0.9990049751243781
Epoch 4: train loss 0.0001827231317292899, accuracy 1.0
Epoch 5: train loss 0.00047009566333144903, accuracy 0.9980099502487563
Epoch 6: train loss 0.00042682242929004133, accuracy 0.9980099502487563
Epoch 7: train loss 0.00027482875157147646, accuracy 1.0
Epoch 8: train loss 5.7216213463107124e-05, accuracy 1.0
Epoch 9: train loss 0.00019129854626953602, accuracy 0.9990049751243781
Epoch 10: train loss 0.00020780377963092178, accuracy 0.9990049751243781
Epoch 1: train loss 0.0006216430338099599, accuracy 0.9960199004975124
Epoch 2: train loss 0.00045921694254502654, accuracy 0.9980099502487563
Epoch 3: train loss 0.0003326919977553189, accuracy 0.9990049751243781
Epoch 4: train loss 0.00026174267986789346, accuracy 0.9990049751243781
Epoch 5: train loss 0.000542119552846998, accuracy 0.9980099502487563
Epoch 6: train loss 0.00019415272981859744, accuracy 0.9990049751243781
Epoch 7: train loss 0.00010498098708922043, accuracy 1.0
Epoch 8: train loss 5.2980685723014176e-05, accuracy 1.0
Epoch 9: train loss 4.7782166802790016e-05, accuracy 1.0
Epoch 10: train loss 2.9233089662739076e-05, accuracy 1.0
Epoch 1: train loss 0.0004341283056419343, accuracy 0.9970149253731343
Epoch 2: train loss 0.00047852416173554957, accuracy 0.9970149253731343
Epoch 3: train loss 0.00013698602560907602, accuracy 1.0
Epoch 4: train loss 0.00011066698061767966, accuracy 1.0
Epoch 5: train loss 6.275847408687696e-05, accuracy 1.0
Epoch 6: train loss 3.6565677874023095e-05, accuracy 1.0
Epoch 7: train loss 2.715208029258065e-05, accuracy 1.0
Epoch 8: train loss 0.00018886868201661855, accuracy 0.9990049751243781
Epoch 9: train loss 3.281526733189821e-05, accuracy 1.0
Epoch 10: train loss 4.128364525968209e-05, accuracy 1.0
Epoch 1: train loss 0.0003338284441269934, accuracy 0.9980099502487563
Epoch 2: train loss 0.0005005819257348776, accuracy 0.9970149253731343
Epoch 3: train loss 0.0001668876939220354, accuracy 1.0
Epoch 4: train loss 0.00013877195306122303, accuracy 1.0
Epoch 5: train loss 0.00017582063446752727, accuracy 0.9990049751243781
Epoch 6: train loss 0.0004654191143345088, accuracy 0.9970149253731343
Epoch 7: train loss 0.00030231091659516096, accuracy 0.9980099502487563
Epoch 8: train loss 0.00010413634299766272, accuracy 1.0
Epoch 9: train loss 0.0005005893763154745, accuracy 0.9970149253731343
Epoch 10: train loss 0.00012059682921972126, accuracy 1.0
Epoch 1: train loss 0.00036728332634083927, accuracy 0.9990049751243781
Epoch 2: train loss 0.0005892658955417573, accuracy 0.9960199004975124
Epoch 3: train loss 0.0001283333549508825, accuracy 0.9990049751243781
Epoch 4: train loss 0.00022993343009147793, accuracy 0.9980099502487563
Epoch 5: train loss 8.084518049145117e-05, accuracy 1.0
Epoch 6: train loss 6.493659020634368e-05, accuracy 1.0
Epoch 7: train loss 7.36513247829862e-05, accuracy 1.0
Epoch 8: train loss 7.061562791932374e-05, accuracy 1.0
Epoch 9: train loss 3.5628527257358655e-05, accuracy 1.0
Epoch 10: train loss 0.0001005717713269405, accuracy 0.9990049751243781
Epoch 1: train loss 0.0001381996407872066, accuracy 0.9990049751243781
Epoch 2: train loss 8.147507469402626e-05, accuracy 1.0
Epoch 3: train loss 0.00010148936416953802, accuracy 1.0
Epoch 4: train loss 0.00022155798797030002, accuracy 0.9990049751243781
Epoch 5: train loss 5.473145210999064e-05, accuracy 1.0
Epoch 6: train loss 0.00026372369029559195, accuracy 0.9990049751243781
Epoch 7: train loss 0.0004945459659211338, accuracy 0.9960199004975124
Epoch 8: train loss 7.762405584799126e-05, accuracy 1.0
Epoch 9: train loss 8.266472286777571e-05, accuracy 1.0
Epoch 10: train loss 7.710310455877334e-05, accuracy 1.0
Epoch 1: train loss 0.0003206067776773125, accuracy 0.9980099502487563
Epoch 2: train loss 0.00011864750558743253, accuracy 1.0
Epoch 3: train loss 5.675881038769148e-05, accuracy 1.0
Epoch 4: train loss 0.00010303832095814869, accuracy 1.0
Epoch 5: train loss 6.515035056509078e-05, accuracy 1.0
Epoch 6: train loss 7.219106919365004e-05, accuracy 1.0
Epoch 7: train loss 5.806498302263208e-05, accuracy 1.0
Epoch 8: train loss 6.714665505569428e-05, accuracy 1.0
Epoch 9: train loss 2.207318539149128e-05, accuracy 1.0
Epoch 10: train loss 2.2602482204092667e-05, accuracy 1.0
Epoch 1: train loss 0.00011589263885980472, accuracy 1.0
Epoch 2: train loss 0.00024933076929301023, accuracy 0.9990049751243781
Epoch 3: train loss 0.00021915335673838854, accuracy 0.9980099502487563
Epoch 4: train loss 7.096482295310125e-05, accuracy 1.0
Epoch 5: train loss 4.838823224417865e-05, accuracy 1.0
Epoch 6: train loss 3.754303543246351e-05, accuracy 1.0
Epoch 7: train loss 3.339328395668417e-05, accuracy 1.0
Epoch 8: train loss 4.335857374826446e-05, accuracy 1.0
Epoch 9: train loss 0.0004506239201873541, accuracy 0.9970149253731343
Epoch 10: train loss 0.00013563298853114247, accuracy 0.9990049751243781
Epoch 1: train loss 0.00014645434566773474, accuracy 1.0
Epoch 2: train loss 0.00011942244600504637, accuracy 1.0
Epoch 3: train loss 6.428350025089458e-05, accuracy 1.0
Epoch 4: train loss 0.00010189555905526504, accuracy 1.0
Epoch 5: train loss 2.4918079361668788e-05, accuracy 1.0
Epoch 6: train loss 2.5984447347582318e-05, accuracy 1.0
Epoch 7: train loss 0.00013557213242165744, accuracy 0.9990049751243781
Epoch 8: train loss 3.134628423140384e-05, accuracy 1.0
Epoch 9: train loss 2.1248775738058612e-05, accuracy 1.0
Epoch 10: train loss 1.5968014849931933e-05, accuracy 1.0
Epoch 1: train loss 0.0005181118031032383, accuracy 0.9960199004975124
Epoch 2: train loss 0.0003313742345198989, accuracy 0.9980099502487563
Epoch 3: train loss 0.0002358308556722477, accuracy 1.0
Epoch 4: train loss 0.000991764129139483, accuracy 0.9950248756218906
Epoch 5: train loss 0.0001391412370139733, accuracy 1.0
Epoch 6: train loss 8.823821553960443e-05, accuracy 1.0
Epoch 7: train loss 0.00020855787442997098, accuracy 0.9990049751243781
Epoch 8: train loss 5.1905160944443196e-05, accuracy 1.0
Epoch 9: train loss 3.6167715734336525e-05, accuracy 1.0
Epoch 10: train loss 3.3453350624768063e-05, accuracy 1.0
Epoch 1: train loss 0.00016413374396506697, accuracy 0.9990049751243781
Epoch 2: train loss 0.00011285553046036512, accuracy 0.9990049751243781
Epoch 3: train loss 7.45888683013618e-05, accuracy 1.0
Epoch 4: train loss 7.706732139922678e-05, accuracy 1.0
Epoch 5: train loss 2.7108564609079622e-05, accuracy 1.0
Epoch 6: train loss 3.3996388083323836e-05, accuracy 1.0
Epoch 7: train loss 0.0005594191607087851, accuracy 0.9970149253731343
Epoch 8: train loss 0.0001866842940216884, accuracy 0.9990049751243781
Epoch 9: train loss 6.321209366433322e-05, accuracy 1.0
Epoch 10: train loss 5.282605343381874e-05, accuracy 1.0
Epoch 1: train loss 0.0003554767754394561, accuracy 0.9980099502487563
Epoch 2: train loss 0.0004875149461440742, accuracy 0.9970149253731343
Epoch 3: train loss 0.00026171107310801744, accuracy 0.9990049751243781
Epoch 4: train loss 4.8740206693764776e-05, accuracy 1.0
Epoch 5: train loss 2.471354673616588e-05, accuracy 1.0
Epoch 6: train loss 3.702961475937627e-05, accuracy 1.0
Epoch 7: train loss 2.8882503102067858e-05, accuracy 1.0
Epoch 8: train loss 2.8400789233273827e-05, accuracy 1.0
Epoch 9: train loss 4.065297616762109e-05, accuracy 1.0
Epoch 10: train loss 4.293879828765057e-05, accuracy 1.0
Epoch 1: train loss 0.00041639473056420684, accuracy 0.9980099502487563
Epoch 2: train loss 0.00046213832683861256, accuracy 0.9980099502487563
Epoch 3: train loss 4.7576872020727023e-05, accuracy 1.0
Epoch 4: train loss 7.78854446252808e-05, accuracy 1.0
Epoch 5: train loss 3.0024873922229744e-05, accuracy 1.0
Epoch 6: train loss 2.3075474018696696e-05, accuracy 1.0
Epoch 7: train loss 2.7052841687691398e-05, accuracy 1.0
Epoch 8: train loss 0.00022310075291898102, accuracy 0.9990049751243781
Epoch 9: train loss 9.151324047707021e-05, accuracy 1.0
Epoch 10: train loss 2.8803578970837407e-05, accuracy 1.0
Epoch 1: train loss 0.0014131939969956875, accuracy 0.9940298507462687
Epoch 2: train loss 0.00019931686983909458, accuracy 0.9990049751243781
Epoch 3: train loss 7.426819502143189e-05, accuracy 1.0
Epoch 4: train loss 4.701904981629923e-05, accuracy 1.0
Epoch 5: train loss 4.716471812571399e-05, accuracy 1.0
Epoch 6: train loss 2.3977350792847574e-05, accuracy 1.0
Epoch 7: train loss 3.681985617731698e-05, accuracy 1.0
Epoch 8: train loss 3.3797645301092416e-05, accuracy 1.0
Epoch 9: train loss 3.368981560925022e-05, accuracy 1.0
Epoch 10: train loss 1.9692615751409903e-05, accuracy 1.0
Epoch 1: train loss 0.00016779094585217535, accuracy 0.9980099502487563
Epoch 2: train loss 0.00020542574930004776, accuracy 0.9990049751243781
Epoch 3: train loss 3.9478261896874756e-05, accuracy 1.0
Epoch 4: train loss 3.3971871744142845e-05, accuracy 1.0
Epoch 5: train loss 3.184327943017706e-05, accuracy 1.0
Epoch 6: train loss 3.358062531333417e-05, accuracy 1.0
Epoch 7: train loss 1.7240605302504264e-05, accuracy 1.0
Epoch 8: train loss 1.6679790860507637e-05, accuracy 1.0
Epoch 9: train loss 1.1498286767164245e-05, accuracy 1.0
Epoch 10: train loss 1.449750106985448e-05, accuracy 1.0
Epoch 1: train loss 0.0001972352183656767, accuracy 0.9990049751243781
Epoch 2: train loss 5.2264134865254164e-05, accuracy 1.0
Epoch 3: train loss 9.090413368539885e-05, accuracy 1.0
Epoch 4: train loss 4.8500362026970834e-05, accuracy 1.0
Epoch 5: train loss 3.6611523682950065e-05, accuracy 1.0
Epoch 6: train loss 2.1066174667794257e-05, accuracy 1.0
Epoch 7: train loss 6.019088687025942e-05, accuracy 0.9990049751243781
Epoch 8: train loss 6.293095066212118e-05, accuracy 1.0
Epoch 9: train loss 0.00010136202035937458, accuracy 1.0
Epoch 10: train loss 4.4673266529571265e-05, accuracy 1.0
Epoch 1: train loss 3.654385727713816e-05, accuracy 1.0
Epoch 2: train loss 8.111134229693562e-05, accuracy 0.9990049751243781
Epoch 3: train loss 2.4973764084279537e-05, accuracy 1.0
Epoch 4: train loss 0.00012474732648115605, accuracy 0.9990049751243781
Epoch 5: train loss 7.331414963118732e-05, accuracy 1.0
Epoch 6: train loss 3.1227584258886054e-05, accuracy 1.0
Epoch 7: train loss 2.8847376597695984e-05, accuracy 1.0
Epoch 8: train loss 2.0337040041340515e-05, accuracy 1.0
Epoch 9: train loss 1.3483204384101555e-05, accuracy 1.0
Epoch 10: train loss 1.1849482689285651e-05, accuracy 1.0
Epoch 1: train loss 0.00024414947256445885, accuracy 0.9990049751243781
Epoch 2: train loss 9.306416905019432e-05, accuracy 1.0
Epoch 3: train loss 2.328110349480994e-05, accuracy 1.0
Epoch 4: train loss 1.963524118764326e-05, accuracy 1.0
Epoch 5: train loss 2.135527211066801e-05, accuracy 1.0
Epoch 6: train loss 1.8391001503914595e-05, accuracy 1.0
Epoch 7: train loss 1.0350652701163199e-05, accuracy 1.0
Epoch 8: train loss 1.7739423128659837e-05, accuracy 1.0
Epoch 9: train loss 4.582686597132124e-05, accuracy 1.0
Epoch 10: train loss 8.876445645000786e-05, accuracy 0.9990049751243781
Epoch 1: train loss 3.533093331498094e-05, accuracy 1.0
Epoch 2: train loss 3.842559817712754e-05, accuracy 1.0
Epoch 3: train loss 1.9254990547779016e-05, accuracy 1.0
Epoch 4: train loss 3.382395880180411e-05, accuracy 1.0
Epoch 5: train loss 3.125758303212933e-05, accuracy 1.0
Epoch 6: train loss 1.3259887964522932e-05, accuracy 1.0
Epoch 7: train loss 5.070292536402121e-05, accuracy 1.0
Epoch 8: train loss 1.7771550119505264e-05, accuracy 1.0
