Epoch 1: train loss 0.08297069370746613, accuracy 0.5048034934497817
Epoch 2: train loss 0.07313840091228485, accuracy 0.5161572052401747
Epoch 3: train loss 0.07254791259765625, accuracy 0.5161572052401747
Epoch 4: train loss 0.07212862372398376, accuracy 0.5161572052401747
Epoch 5: train loss 0.07193191349506378, accuracy 0.5152838427947598
Epoch 6: train loss 0.07189664244651794, accuracy 0.5161572052401747
Epoch 7: train loss 0.0717431828379631, accuracy 0.5161572052401747
Epoch 8: train loss 0.07135554403066635, accuracy 0.5161572052401747
Epoch 9: train loss 0.07130611687898636, accuracy 0.5161572052401747
Epoch 10: train loss 0.07074377685785294, accuracy 0.5161572052401747
Epoch 1: train loss 0.003718982683494687, accuracy 0.9842794759825327
Epoch 2: train loss 0.00296529708430171, accuracy 0.982532751091703
Epoch 3: train loss 0.0026563701685518026, accuracy 0.9834061135371179
Epoch 4: train loss 0.002122637815773487, accuracy 0.9877729257641922
Epoch 5: train loss 0.0012505458435043693, accuracy 0.9921397379912664
Epoch 6: train loss 0.0017921894323080778, accuracy 0.9895196506550218
Epoch 7: train loss 0.000958081625867635, accuracy 0.9956331877729258
Epoch 8: train loss 0.001062676776200533, accuracy 0.9921397379912664
Epoch 9: train loss 0.0007288695778697729, accuracy 0.9965065502183406
Epoch 10: train loss 0.0007462712237611413, accuracy 0.994759825327511
Epoch 1: train loss 0.0029258322902023792, accuracy 0.982532751091703
Epoch 2: train loss 0.0013195255305618048, accuracy 0.9912663755458515
Epoch 3: train loss 0.001913540530949831, accuracy 0.9851528384279477
Epoch 4: train loss 0.0013865006621927023, accuracy 0.9930131004366812
Epoch 5: train loss 0.0010420577600598335, accuracy 0.993886462882096
Epoch 6: train loss 0.000779567810241133, accuracy 0.9956331877729258
Epoch 7: train loss 0.0007768386276438832, accuracy 0.9956331877729258
Epoch 8: train loss 0.0004991292953491211, accuracy 0.9982532751091703
Epoch 9: train loss 0.00025090426788665354, accuracy 1.0
Epoch 10: train loss 0.0002214931300841272, accuracy 0.9991266375545852
Epoch 1: train loss 0.002401388715952635, accuracy 0.9860262008733625
Epoch 2: train loss 0.0011517079547047615, accuracy 0.9903930131004367
Epoch 3: train loss 0.0009163145441561937, accuracy 0.9956331877729258
Epoch 4: train loss 0.0004845851508434862, accuracy 0.9982532751091703
Epoch 5: train loss 0.0004853870195802301, accuracy 0.9982532751091703
Epoch 6: train loss 0.0002628742076922208, accuracy 1.0
Epoch 7: train loss 0.0002615964913275093, accuracy 0.9991266375545852
Epoch 8: train loss 0.0001840284385252744, accuracy 0.9991266375545852
Epoch 9: train loss 0.00010507750994293019, accuracy 1.0
Epoch 10: train loss 8.750880078878254e-05, accuracy 1.0
Epoch 1: train loss 0.001963008427992463, accuracy 0.9903930131004367
Epoch 2: train loss 0.0008629724034108222, accuracy 0.994759825327511
Epoch 3: train loss 0.0005760986241512001, accuracy 0.9973799126637555
Epoch 4: train loss 0.0003823160077445209, accuracy 0.9982532751091703
Epoch 5: train loss 0.00024414461222477257, accuracy 0.9991266375545852
Epoch 6: train loss 0.0003194075543433428, accuracy 0.9973799126637555
Epoch 7: train loss 0.00015387556049972773, accuracy 1.0
Epoch 8: train loss 0.00010254542576149106, accuracy 1.0
Epoch 9: train loss 8.664115739520639e-05, accuracy 1.0
Epoch 10: train loss 6.453609239542857e-05, accuracy 1.0
Epoch 1: train loss 0.0022263836581259966, accuracy 0.9834061135371179
Epoch 2: train loss 0.0008886412251740694, accuracy 0.994759825327511
Epoch 3: train loss 0.000554767728317529, accuracy 0.9973799126637555
Epoch 4: train loss 0.0005293753347359598, accuracy 0.9973799126637555
Epoch 5: train loss 0.00018828647444024682, accuracy 0.9991266375545852
Epoch 6: train loss 0.00013942238001618534, accuracy 0.9991266375545852
Epoch 7: train loss 8.808704296825454e-05, accuracy 1.0
Epoch 8: train loss 6.556273001478985e-05, accuracy 1.0
Epoch 9: train loss 5.060519833932631e-05, accuracy 1.0
Epoch 10: train loss 4.345468551036902e-05, accuracy 1.0
Epoch 1: train loss 0.0012138548772782087, accuracy 0.9903930131004367
Epoch 2: train loss 0.0006832724902778864, accuracy 0.994759825327511
Epoch 3: train loss 0.00036929265479557216, accuracy 0.9973799126637555
Epoch 4: train loss 0.0002031418844126165, accuracy 0.9991266375545852
Epoch 5: train loss 9.283140389015898e-05, accuracy 1.0
Epoch 6: train loss 6.063114051357843e-05, accuracy 1.0
Epoch 7: train loss 4.389131208881736e-05, accuracy 1.0
